"Region code","Region","Age","Sex","Population"
"10","Umbria","29","Males","4669"
"10","Umbria","29","Females","4591"
"10","Umbria","30","Total","8978"
"10","Umbria","30","Males","4520"
"10","Umbria","30","Females","4458"
"10","Umbria","31","Total","9202"
"10","Umbria","31","Males","4552"
"10","Umbria","31","Females","4650"
"10","Umbria","32","Total","9467"
"10","Umbria","32","Males","4660"
"10","Umbria","32","Females","4807"
"10","Umbria","33","Total","9556"
"10","Umbria","33","Males","4708"
"10","Umbria","33","Females","4848"
"10","Umbria","34","Total","10280"
"10","Umbria","34","Males","5122"
"10","Umbria","34","Females","5158"
"10","Umbria","35","Total","10181"
"10","Umbria","35","Males","5115"
"10","Umbria","35","Females","5066"
"10","Umbria","36","Total","10506"
"10","Umbria","36","Males","5248"
"10","Umbria","36","Females","5258"
"10","Umbria","37","Total","10537"
"10","Umbria","37","Males","5258"
"10","Umbria","37","Females","5279"
"10","Umbria","38","Total","10989"
"10","Umbria","38","Males","5464"
"10","Umbria","38","Females","5525"
"10","Umbria","39","Total","11513"
"10","Umbria","39","Males","5620"
"10","Umbria","39","Females","5893"
"10","Umbria","40","Total","12029"
"10","Umbria","40","Males","5966"
"10","Umbria","40","Females","6063"
"10","Umbria","41","Total","12494"
"10","Umbria","41","Males","6204"
"10","Umbria","41","Females","6290"
"10","Umbria","42","Total","13086"
"10","Umbria","42","Males","6374"
"10","Umbria","42","Females","6712"
"10","Umbria","43","Total","13650"
"10","Umbria","43","Males","6654"
"10","Umbria","43","Females","6996"
"10","Umbria","44","Total","13561"
"10","Umbria","44","Males","6678"
"10","Umbria","44","Females","6883"
"10","Umbria","45","Total","13462"
"10","Umbria","45","Males","6556"
"10","Umbria","45","Females","6906"
"10","Umbria","46","Total","13646"
"10","Umbria","46","Males","6634"
"10","Umbria","46","Females","7012"
"10","Umbria","47","Total","13473"
"10","Umbria","47","Males","6672"
"10","Umbria","47","Females","6801"
"10","Umbria","48","Total","13867"
"10","Umbria","48","Males","6739"
"10","Umbria","48","Females","7128"
"10","Umbria","49","Total","13836"
"10","Umbria","49","Males","6657"
"10","Umbria","49","Females","7179"
"10","Umbria","50","Total","13695"
"10","Umbria","50","Males","6589"
"10","Umbria","50","Females","7106"
"10","Umbria","51","Total","13721"
"10","Umbria","51","Males","6694"
"10","Umbria","51","Females","7027"
"10","Umbria","52","Total","14221"
"10","Umbria","52","Males","6951"
"10","Umbria","52","Females","7270"
"10","Umbria","53","Total","14271"
"10","Umbria","53","Males","6978"
"10","Umbria","53","Females","7293"
"10","Umbria","54","Total","13400"
"10","Umbria","54","Males","6380"
"10","Umbria","54","Females","7020"
"10","Umbria","55","Total","12978"
"10","Umbria","55","Males","6248"
"10","Umbria","55","Females","6730"
"10","Umbria","56","Total","12950"
"10","Umbria","56","Males","6308"
"10","Umbria","56","Females","6642"
"10","Umbria","57","Total","12813"
"10","Umbria","57","Males","6170"
"10","Umbria","57","Females","6643"
"10","Umbria","58","Total","12239"
"10","Umbria","58","Males","5871"
"10","Umbria","58","Females","6368"
"10","Umbria","59","Total","11552"
"10","Umbria","59","Males","5550"
"10","Umbria","59","Females","6002"
"10","Umbria","60","Total","11347"
"10","Umbria","60","Males","5423"
"10","Umbria","60","Females","5924"
"10","Umbria","61","Total","11500"
"10","Umbria","61","Males","5522"
"10","Umbria","61","Females","5978"
"10","Umbria","62","Total","11273"
"10","Umbria","62","Males","5408"
"10","Umbria","62","Females","5865"
"10","Umbria","63","Total","10979"
"10","Umbria","63","Males","5195"
"10","Umbria","63","Females","5784"
"10","Umbria","64","Total","10821"
"10","Umbria","64","Males","5200"
"10","Umbria","64","Females","5621"
"10","Umbria","65","Total","10218"
"10","Umbria","65","Males","4840"
"10","Umbria","65","Females","5378"
"10","Umbria","66","Total","10681"
"10","Umbria","66","Males","5080"
"10","Umbria","66","Females","5601"
"10","Umbria","67","Total","10784"
"10","Umbria","67","Males","5166"
"10","Umbria","67","Females","5618"
"10","Umbria","68","Total","11205"
"10","Umbria","68","Males","5363"
"10","Umbria","68","Females","5842"
"10","Umbria","69","Total","11952"
"10","Umbria","69","Males","5730"
"10","Umbria","69","Females","6222"
"10","Umbria","70","Total","11036"
"10","Umbria","70","Males","5277"
"10","Umbria","70","Females","5759"
"10","Umbria","71","Total","10576"
"10","Umbria","71","Males","4963"
"10","Umbria","71","Females","5613"
"10","Umbria","72","Total","8435"
"10","Umbria","72","Males","3926"
"10","Umbria","72","Females","4509"
"10","Umbria","73","Total","8917"
"10","Umbria","73","Males","4071"
"10","Umbria","73","Females","4846"
"10","Umbria","74","Total","9267"
"10","Umbria","74","Males","4314"
"10","Umbria","74","Females","4953"
"10","Umbria","75","Total","8536"
"10","Umbria","75","Males","3953"
"10","Umbria","75","Females","4583"
"10","Umbria","76","Total","8596"
"10","Umbria","76","Males","3938"
"10","Umbria","76","Females","4658"
"10","Umbria","77","Total","9452"
"10","Umbria","77","Males","4308"
"10","Umbria","77","Females","5144"
"10","Umbria","78","Total","9151"
"10","Umbria","78","Males","4031"
"10","Umbria","78","Females","5120"
"10","Umbria","79","Total","9193"
"10","Umbria","79","Males","4098"
"10","Umbria","79","Females","5095"
"10","Umbria","80","Total","8088"
"10","Umbria","80","Males","3405"
"10","Umbria","80","Females","4683"
"10","Umbria","81","Total","7274"
"10","Umbria","81","Males","3029"
"10","Umbria","81","Females","4245"
"10","Umbria","82","Total","7232"
"10","Umbria","82","Males","3016"
"10","Umbria","82","Females","4216"
"10","Umbria","83","Total","6869"
"10","Umbria","83","Males","2776"
"10","Umbria","83","Females","4093"
"10","Umbria","84","Total","6337"
"10","Umbria","84","Males","2515"
"10","Umbria","84","Females","3822"
"10","Umbria","85","Total","5543"
"10","Umbria","85","Males","2197"
"10","Umbria","85","Females","3346"
"10","Umbria","86","Total","5500"
"10","Umbria","86","Males","2047"
"10","Umbria","86","Females","3453"
"10","Umbria","87","Total","5152"
"10","Umbria","87","Males","1813"
"10","Umbria","87","Females","3339"
"10","Umbria","88","Total","4122"
"10","Umbria","88","Males","1358"
"10","Umbria","88","Females","2764"
"10","Umbria","89","Total","3607"
"10","Umbria","89","Males","1160"
"10","Umbria","89","Females","2447"
"10","Umbria","90","Total","3286"
"10","Umbria","90","Males","995"
"10","Umbria","90","Females","2291"
"10","Umbria","91","Total","2733"
"10","Umbria","91","Males","831"
"10","Umbria","91","Females","1902"
"10","Umbria","92","Total","2301"
"10","Umbria","92","Males","671"
"10","Umbria","92","Females","1630"
"10","Umbria","93","Total","1820"
"10","Umbria","93","Males","505"
"10","Umbria","93","Females","1315"
"10","Umbria","94","Total","1347"
"10","Umbria","94","Males","331"
"10","Umbria","94","Females","1016"
"10","Umbria","95","Total","1001"
"10","Umbria","95","Males","233"
"10","Umbria","95","Females","768"
"10","Umbria","96","Total","805"
"10","Umbria","96","Males","177"
"10","Umbria","96","Females","628"
"10","Umbria","97","Total","523"
"10","Umbria","97","Males","105"
"10","Umbria","97","Females","418"
"10","Umbria","98","Total","259"
"10","Umbria","98","Males","45"
"10","Umbria","98","Females","214"
"10","Umbria","99","Total","129"
"10","Umbria","99","Males","19"
"10","Umbria","99","Females","110"
"10","Umbria","100 and over","Total","288"
"10","Umbria","100 and over","Males","42"
"10","Umbria","100 and over","Females","246"
"11","Marche","0","Total","10624"
"11","Marche","0","Males","5456"
"11","Marche","0","Females","5168"
"11","Marche","1","Total","11386"
"11","Marche","1","Males","5877"
"11","Marche","1","Females","5509"
"11","Marche","2","Total","11840"
"11","Marche","2","Males","6015"
"11","Marche","2","Females","5825"
"11","Marche","3","Total","12235"
"11","Marche","3","Males","6284"
"11","Marche","3","Females","5951"
"11","Marche","4","Total","12523"
"11","Marche","4","Males","6527"
"11","Marche","4","Females","5996"
"11","Marche","5","Total","12880"
"11","Marche","5","Males","6640"
"11","Marche","5","Females","6240"
"11","Marche","6","Total","13513"
"11","Marche","6","Males","6871"
"11","Marche","6","Females","6642"
"11","Marche","7","Total","13701"
"11","Marche","7","Males","7090"
"11","Marche","7","Females","6611"
"11","Marche","8","Total","14071"
"11","Marche","8","Males","7241"
"11","Marche","8","Females","6830"
"11","Marche","9","Total","14111"
"11","Marche","9","Males","7277"
"11","Marche","9","Females","6834"
"11","Marche","10","Total","13909"
"11","Marche","10","Males","7163"
"11","Marche","10","Females","6746"
"11","Marche","11","Total","13747"
"11","Marche","11","Males","7066"
"11","Marche","11","Females","6681"
"11","Marche","12","Total","13685"
"11","Marche","12","Males","7017"
"11","Marche","12","Females","6668"
"11","Marche","13","Total","13678"
"11","Marche","13","Males","7108"
"11","Marche","13","Females","6570"
"11","Marche","14","Total","13558"
"11","Marche","14","Males","6946"
"11","Marche","14","Females","6612"
"11","Marche","15","Total","13638"
"11","Marche","15","Males","7085"
"11","Marche","15","Females","6553"
"11","Marche","16","Total","13520"
"11","Marche","16","Males","6945"
"11","Marche","16","Females","6575"
"11","Marche","17","Total","14035"
"11","Marche","17","Males","7381"
"11","Marche","17","Females","6654"
"11","Marche","18","Total","13998"
"11","Marche","18","Males","7269"
"11","Marche","18","Females","6729"
"11","Marche","19","Total","14375"
"11","Marche","19","Males","7673"
"11","Marche","19","Females","6702"
"11","Marche","20","Total","14183"
"11","Marche","20","Males","7442"
"11","Marche","20","Females","6741"
"11","Marche","21","Total","14113"
"11","Marche","21","Males","7452"
"11","Marche","21","Females","6661"
"11","Marche","22","Total","14260"
"11","Marche","22","Males","7485"
"11","Marche","22","Females","6775"
"11","Marche","23","Total","14157"
"11","Marche","23","Males","7368"
"11","Marche","23","Females","6789"
"11","Marche","24","Total","14595"
"11","Marche","24","Males","7508"
"11","Marche","24","Females","7087"
"11","Marche","25","Total","15212"
"11","Marche","25","Males","7822"
"11","Marche","25","Females","7390"
"11","Marche","26","Total","15280"
"11","Marche","26","Males","7941"
"11","Marche","26","Females","7339"
"11","Marche","27","Total","15588"
"11","Marche","27","Males","7937"
"11","Marche","27","Females","7651"
"11","Marche","28","Total","15439"
"11","Marche","28","Males","7832"
"11","Marche","28","Females","7607"
"11","Marche","29","Total","15741"
"11","Marche","29","Males","7894"
"11","Marche","29","Females","7847"
"11","Marche","30","Total","15390"
"11","Marche","30","Males","7805"
"11","Marche","30","Females","7585"
"11","Marche","31","Total","15934"
"11","Marche","31","Males","8093"
"11","Marche","31","Females","7841"
"11","Marche","32","Total","16324"
"11","Marche","32","Males","8112"
"11","Marche","32","Females","8212"
"11","Marche","33","Total","16477"
"11","Marche","33","Males","8264"
"11","Marche","33","Females","8213"
"11","Marche","34","Total","17016"
"11","Marche","34","Males","8456"
"11","Marche","34","Females","8560"
"11","Marche","35","Total","17781"
"11","Marche","35","Males","8893"
"11","Marche","35","Females","8888"
"11","Marche","36","Total","17922"
"11","Marche","36","Males","9013"
"11","Marche","36","Females","8909"
"11","Marche","37","Total","18632"
"11","Marche","37","Males","9360"
"11","Marche","37","Females","9272"
"11","Marche","38","Total","19488"
"11","Marche","38","Males","9683"
"11","Marche","38","Females","9805"
"11","Marche","39","Total","20761"
"11","Marche","39","Males","10421"
"11","Marche","39","Females","10340"
"11","Marche","40","Total","21342"
"11","Marche","40","Males","10564"
"11","Marche","40","Females","10778"
"11","Marche","41","Total","21938"
"11","Marche","41","Males","11029"
"11","Marche","41","Females","10909"
"11","Marche","42","Total","23090"
"11","Marche","42","Males","11446"
"11","Marche","42","Females","11644"
"11","Marche","43","Total","23616"
"11","Marche","43","Males","11875"
"11","Marche","43","Females","11741"
"11","Marche","44","Total","23283"
"11","Marche","44","Males","11540"
"11","Marche","44","Females","11743"
"11","Marche","45","Total","23594"
"11","Marche","45","Males","11772"
"11","Marche","45","Females","11822"
"11","Marche","46","Total","24332"
"11","Marche","46","Males","12019"
"11","Marche","46","Females","12313"
"11","Marche","47","Total","23638"
"11","Marche","47","Males","11776"
"11","Marche","47","Females","11862"
"11","Marche","48","Total","24489"
"11","Marche","48","Males","11963"
"11","Marche","48","Females","12526"
"11","Marche","49","Total","24222"
"11","Marche","49","Males","12006"
"11","Marche","49","Females","12216"
"11","Marche","50","Total","24237"
"11","Marche","50","Males","11884"
"11","Marche","50","Females","12353"
"11","Marche","51","Total","24423"
"11","Marche","51","Males","12052"
"11","Marche","51","Females","12371"
"11","Marche","52","Total","24252"
"11","Marche","52","Males","12067"
"11","Marche","52","Females","12185"
"11","Marche","53","Total","24922"
"11","Marche","53","Males","12359"
"11","Marche","53","Females","12563"
"11","Marche","54","Total","23647"
"11","Marche","54","Males","11596"
"11","Marche","54","Females","12051"
"11","Marche","55","Total","22510"
"11","Marche","55","Males","11249"
"11","Marche","55","Females","11261"
"11","Marche","56","Total","22759"
"11","Marche","56","Males","11238"
"11","Marche","56","Females","11521"
"11","Marche","57","Total","21890"
"11","Marche","57","Males","10675"
"11","Marche","57","Females","11215"
"11","Marche","58","Total","21325"
"11","Marche","58","Males","10255"
"11","Marche","58","Females","11070"
"11","Marche","59","Total","20738"
"11","Marche","59","Males","10034"
"11","Marche","59","Females","10704"
"11","Marche","60","Total","20263"
"11","Marche","60","Males","9762"
"11","Marche","60","Females","10501"
"11","Marche","61","Total","20367"
"11","Marche","61","Males","9708"
"11","Marche","61","Females","10659"
"11","Marche","62","Total","19616"
"11","Marche","62","Males","9353"
"11","Marche","62","Females","10263"
"11","Marche","63","Total","18888"
"11","Marche","63","Males","9106"
"11","Marche","63","Females","9782"
"11","Marche","64","Total","18384"
"11","Marche","64","Males","8802"
"11","Marche","64","Females","9582"
"11","Marche","65","Total","18237"
"11","Marche","65","Males","8847"
"11","Marche","65","Females","9390"
"11","Marche","66","Total","18571"
"11","Marche","66","Males","8892"
"11","Marche","66","Females","9679"
"11","Marche","67","Total","18857"
"11","Marche","67","Males","9105"
"11","Marche","67","Females","9752"
"11","Marche","68","Total","18156"
"11","Marche","68","Males","8674"
"11","Marche","68","Females","9482"
"11","Marche","69","Total","18710"
"11","Marche","69","Males","8911"
"11","Marche","69","Females","9799"
"11","Marche","70","Total","18042"
"11","Marche","70","Males","8655"
"11","Marche","70","Females","9387"
"11","Marche","71","Total","18063"
"11","Marche","71","Males","8484"
"11","Marche","71","Females","9579"
"11","Marche","72","Total","14864"
"11","Marche","72","Males","7060"
"11","Marche","72","Females","7804"
"11","Marche","73","Total","14345"
"11","Marche","73","Males","6657"
"11","Marche","73","Females","7688"
"11","Marche","74","Total","14979"
"11","Marche","74","Males","6988"
"11","Marche","74","Females","7991"
"11","Marche","75","Total","14116"
"11","Marche","75","Males","6466"
"11","Marche","75","Females","7650"
"11","Marche","76","Total","14030"
"11","Marche","76","Males","6292"
"11","Marche","76","Females","7738"
"11","Marche","77","Total","15798"
"11","Marche","77","Males","7034"
"11","Marche","77","Females","8764"
"11","Marche","78","Total","15956"
"11","Marche","78","Males","7128"
"11","Marche","78","Females","8828"
"11","Marche","79","Total","15817"
"11","Marche","79","Males","6935"
"11","Marche","79","Females","8882"
"11","Marche","80","Total","13932"
"11","Marche","80","Males","6095"
"11","Marche","80","Females","7837"
"11","Marche","81","Total","12587"
"11","Marche","81","Males","5249"
"11","Marche","81","Females","7338"
"11","Marche","82","Total","12787"
"11","Marche","82","Males","5282"
"11","Marche","82","Females","7505"
"11","Marche","83","Total","11709"
"11","Marche","83","Males","4821"
"11","Marche","83","Females","6888"
"11","Marche","84","Total","10747"
"11","Marche","84","Males","4250"
"11","Marche","84","Females","6497"
"11","Marche","85","Total","9381"
"11","Marche","85","Males","3616"
"11","Marche","85","Females","5765"
"11","Marche","86","Total","9293"
"11","Marche","86","Males","3479"
"11","Marche","86","Females","5814"
"11","Marche","87","Total","8572"
"11","Marche","87","Males","3117"
"11","Marche","87","Females","5455"
"11","Marche","88","Total","6981"
"11","Marche","88","Males","2483"
"11","Marche","88","Females","4498"
"11","Marche","89","Total","6318"
"11","Marche","89","Males","2112"
"11","Marche","89","Females","4206"
"11","Marche","90","Total","5585"
"11","Marche","90","Males","1741"
"11","Marche","90","Females","3844"
"11","Marche","91","Total","4661"
"11","Marche","91","Males","1344"
"11","Marche","91","Females","3317"
"11","Marche","92","Total","3939"
"11","Marche","92","Males","1111"
"11","Marche","92","Females","2828"
"11","Marche","93","Total","2904"
"11","Marche","93","Males","738"
"11","Marche","93","Females","2166"
"11","Marche","94","Total","2326"
"11","Marche","94","Males","617"
"11","Marche","94","Females","1709"
"11","Marche","95","Total","1702"
"11","Marche","95","Males","415"
"11","Marche","95","Females","1287"
"11","Marche","96","Total","1289"
"11","Marche","96","Males","293"
"11","Marche","96","Females","996"
"11","Marche","97","Total","947"
"11","Marche","97","Males","207"
"11","Marche","97","Females","740"
"11","Marche","98","Total","396"
"11","Marche","98","Males","88"
"11","Marche","98","Females","308"
"11","Marche","99","Total","219"
"11","Marche","99","Males","39"
"11","Marche","99","Females","180"
"11","Marche","100 and over","Total","430"
"11","Marche","100 and over","Males","62"
"11","Marche","100 and over","Females","368"
"12","Lazio","0","Total","44140"
"12","Lazio","0","Males","22749"
"12","Lazio","0","Females","21391"
"12","Lazio","1","Total","46953"
"12","Lazio","1","Males","24120"
"12","Lazio","1","Females","22833"
"12","Lazio","2","Total","47961"
"12","Lazio","2","Males","24418"
"12","Lazio","2","Females","23543"
"12","Lazio","3","Total","49796"
"12","Lazio","3","Males","25730"
"12","Lazio","3","Females","24066"
"12","Lazio","4","Total","50936"
"12","Lazio","4","Males","26182"
"12","Lazio","4","Females","24754"
"12","Lazio","5","Total","53440"
"12","Lazio","5","Males","27386"
"12","Lazio","5","Females","26054"
"12","Lazio","6","Total","53391"
"12","Lazio","6","Males","27467"
"12","Lazio","6","Females","25924"
"12","Lazio","7","Total","54508"
"12","Lazio","7","Males","28056"
"12","Lazio","7","Females","26452"
"12","Lazio","8","Total","54786"
"12","Lazio","8","Males","28323"
"12","Lazio","8","Females","26463"
"12","Lazio","9","Total","55129"
"12","Lazio","9","Males","28128"
"12","Lazio","9","Females","27001"
"12","Lazio","10","Total","55358"
"12","Lazio","10","Males","28621"
"12","Lazio","10","Females","26737"
"12","Lazio","11","Total","54887"
"12","Lazio","11","Males","28203"
"12","Lazio","11","Females","26684"
"12","Lazio","12","Total","53160"
"12","Lazio","12","Males","27371"
"12","Lazio","12","Females","25789"
"12","Lazio","13","Total","53442"
"12","Lazio","13","Males","27562"
"12","Lazio","13","Females","25880"
"12","Lazio","14","Total","52923"
"12","Lazio","14","Males","27148"
"12","Lazio","14","Females","25775"
"12","Lazio","15","Total","51980"
"12","Lazio","15","Males","26825"
"12","Lazio","15","Females","25155"
"12","Lazio","16","Total","52153"
"12","Lazio","16","Males","26887"
"12","Lazio","16","Females","25266"
"12","Lazio","17","Total","52892"
"12","Lazio","17","Males","27464"
"12","Lazio","17","Females","25428"
"12","Lazio","18","Total","52235"
"12","Lazio","18","Males","27195"
"12","Lazio","18","Females","25040"
"12","Lazio","19","Total","53457"
"12","Lazio","19","Males","28061"
"12","Lazio","19","Females","25396"
"12","Lazio","20","Total","53429"
"12","Lazio","20","Males","28045"
"12","Lazio","20","Females","25384"
"12","Lazio","21","Total","54022"
"12","Lazio","21","Males","28459"
"12","Lazio","21","Females","25563"
"12","Lazio","22","Total","54505"
"12","Lazio","22","Males","28788"
"12","Lazio","22","Females","25717"
"12","Lazio","23","Total","55283"
"12","Lazio","23","Males","28830"
"12","Lazio","23","Females","26453"
"12","Lazio","24","Total","56455"
"12","Lazio","24","Males","29096"
"12","Lazio","24","Females","27359"
"12","Lazio","25","Total","59105"
"12","Lazio","25","Males","30511"
"12","Lazio","25","Females","28594"
"12","Lazio","26","Total","58773"
"12","Lazio","26","Males","30142"
"12","Lazio","26","Females","28631"
"12","Lazio","27","Total","60813"
"12","Lazio","27","Males","31201"
"12","Lazio","27","Females","29612"
"12","Lazio","28","Total","60882"
"12","Lazio","28","Males","31046"
"12","Lazio","28","Females","29836"
"12","Lazio","29","Total","63043"
"12","Lazio","29","Males","31957"
"12","Lazio","29","Females","31086"
"12","Lazio","30","Total","62904"
"12","Lazio","30","Males","31610"
"12","Lazio","30","Females","31294"
"12","Lazio","31","Total","63172"
"12","Lazio","31","Males","31827"
"12","Lazio","31","Females","31345"
"12","Lazio","32","Total","66188"
"12","Lazio","32","Males","33185"
"12","Lazio","32","Females","33003"
"12","Lazio","33","Total","68399"
"12","Lazio","33","Males","34444"
"12","Lazio","33","Females","33955"
"12","Lazio","34","Total","70066"
"12","Lazio","34","Males","35394"
"12","Lazio","34","Females","34672"
"12","Lazio","35","Total","73007"
"12","Lazio","35","Males","36501"
"12","Lazio","35","Females","36506"
"12","Lazio","36","Total","73943"
"12","Lazio","36","Males","36575"
"12","Lazio","36","Females","37368"
"12","Lazio","37","Total","75571"
"12","Lazio","37","Males","37551"
"12","Lazio","37","Females","38020"
"12","Lazio","38","Total","78017"
"12","Lazio","38","Males","38664"
"12","Lazio","38","Females","39353"
"12","Lazio","39","Total","82416"
"12","Lazio","39","Males","40655"
"12","Lazio","39","Females","41761"
"12","Lazio","40","Total","84149"
"12","Lazio","40","Males","41569"
"12","Lazio","40","Females","42580"
"12","Lazio","41","Total","87533"
"12","Lazio","41","Males","42847"
"12","Lazio","41","Females","44686"
"12","Lazio","42","Total","91998"
"12","Lazio","42","Males","45026"
"12","Lazio","42","Females","46972"
"12","Lazio","43","Total","95928"
"12","Lazio","43","Males","46684"
"12","Lazio","43","Females","49244"
"12","Lazio","44","Total","95745"
"12","Lazio","44","Males","46708"
"12","Lazio","44","Females","49037"
"12","Lazio","45","Total","96900"
"12","Lazio","45","Males","47075"
"12","Lazio","45","Females","49825"
"12","Lazio","46","Total","96878"
"12","Lazio","46","Males","46995"
"12","Lazio","46","Females","49883"
"12","Lazio","47","Total","96789"
"12","Lazio","47","Males","47151"
"12","Lazio","47","Females","49638"
"12","Lazio","48","Total","98114"
"12","Lazio","48","Males","47456"
"12","Lazio","48","Females","50658"
"12","Lazio","49","Total","97067"
"12","Lazio","49","Males","46868"
"12","Lazio","49","Females","50199"
"12","Lazio","50","Total","97184"
"12","Lazio","50","Males","46700"
"12","Lazio","50","Females","50484"
"12","Lazio","51","Total","97612"
"12","Lazio","51","Males","47537"
"12","Lazio","51","Females","50075"
"12","Lazio","52","Total","97486"
"12","Lazio","52","Males","47361"
"12","Lazio","52","Females","50125"
"12","Lazio","53","Total","98981"
"12","Lazio","53","Males","47842"
"12","Lazio","53","Females","51139"
"12","Lazio","54","Total","92750"
"12","Lazio","54","Males","44717"
"12","Lazio","54","Females","48033"
"12","Lazio","55","Total","88636"
"12","Lazio","55","Males","42606"
"12","Lazio","55","Females","46030"
"12","Lazio","56","Total","86332"
"12","Lazio","56","Males","41439"
"12","Lazio","56","Females","44893"
"12","Lazio","57","Total","82609"
"12","Lazio","57","Males","39518"
"12","Lazio","57","Females","43091"
"12","Lazio","58","Total","80020"
"12","Lazio","58","Males","38126"
"12","Lazio","58","Females","41894"
"12","Lazio","59","Total","76615"
"12","Lazio","59","Males","36402"
"12","Lazio","59","Females","40213"
"12","Lazio","60","Total","75240"
"12","Lazio","60","Males","35764"
"12","Lazio","60","Females","39476"
"12","Lazio","61","Total","73360"
"12","Lazio","61","Males","34919"
"12","Lazio","61","Females","38441"
"12","Lazio","62","Total","71994"
"12","Lazio","62","Males","34154"
"12","Lazio","62","Females","37840"
"12","Lazio","63","Total","70554"
"12","Lazio","63","Males","33252"
"12","Lazio","63","Females","37302"
"12","Lazio","64","Total","66360"
"12","Lazio","64","Males","31238"
"12","Lazio","64","Females","35122"
"12","Lazio","65","Total","64583"
"12","Lazio","65","Males","30419"
"12","Lazio","65","Females","34164"
"12","Lazio","66","Total","63699"
"12","Lazio","66","Males","29750"
"12","Lazio","66","Females","33949"
"12","Lazio","67","Total","65260"
"12","Lazio","67","Males","30573"
"12","Lazio","67","Females","34687"
"12","Lazio","68","Total","64946"
"12","Lazio","68","Males","30354"
"12","Lazio","68","Females","34592"
"12","Lazio","69","Total","68289"
"12","Lazio","69","Males","31652"
"12","Lazio","69","Females","36637"
"12","Lazio","70","Total","67294"
"12","Lazio","70","Males","31311"
"12","Lazio","70","Females","35983"
"12","Lazio","71","Total","65227"
"12","Lazio","71","Males","29899"
"12","Lazio","71","Females","35328"
"12","Lazio","72","Total","50616"
"12","Lazio","72","Males","22975"
"12","Lazio","72","Females","27641"
"12","Lazio","73","Total","50495"
"12","Lazio","73","Males","22964"
"12","Lazio","73","Females","27531"
"12","Lazio","74","Total","52444"
"12","Lazio","74","Males","23353"
"12","Lazio","74","Females","29091"
"12","Lazio","75","Total","50371"
"12","Lazio","75","Males","22418"
"12","Lazio","75","Females","27953"
"12","Lazio","76","Total","50340"
"12","Lazio","76","Males","22304"
"12","Lazio","76","Females","28036"
"12","Lazio","77","Total","54573"
"12","Lazio","77","Males","23754"
"12","Lazio","77","Females","30819"
"12","Lazio","78","Total","51946"
"12","Lazio","78","Males","22542"
"12","Lazio","78","Females","29404"
"12","Lazio","79","Total","48998"
"12","Lazio","79","Males","20975"
"12","Lazio","79","Females","28023"
"12","Lazio","80","Total","44418"
"12","Lazio","80","Males","18737"
"12","Lazio","80","Females","25681"
"12","Lazio","81","Total","40293"
"12","Lazio","81","Males","16625"
"12","Lazio","81","Females","23668"
"12","Lazio","82","Total","39319"
"12","Lazio","82","Males","16081"
"12","Lazio","82","Females","23238"
"12","Lazio","83","Total","36051"
"12","Lazio","83","Males","14207"
"12","Lazio","83","Females","21844"
"12","Lazio","84","Total","32505"
"12","Lazio","84","Males","12672"
"12","Lazio","84","Females","19833"
"12","Lazio","85","Total","28939"
"12","Lazio","85","Males","10903"
"12","Lazio","85","Females","18036"
"12","Lazio","86","Total","26990"
"12","Lazio","86","Males","10034"
"12","Lazio","86","Females","16956"
"12","Lazio","87","Total","25522"
"12","Lazio","87","Males","9000"
"12","Lazio","87","Females","16522"
"12","Lazio","88","Total","20376"
"12","Lazio","88","Males","7095"
"12","Lazio","88","Females","13281"
"12","Lazio","89","Total","17321"
"12","Lazio","89","Males","5657"
"12","Lazio","89","Females","11664"
"12","Lazio","90","Total","14649"
"12","Lazio","90","Males","4474"
"12","Lazio","90","Females","10175"
"12","Lazio","91","Total","12218"
"12","Lazio","91","Males","3563"
"12","Lazio","91","Females","8655"
"12","Lazio","92","Total","9551"
"12","Lazio","92","Males","2718"
"12","Lazio","92","Females","6833"
"12","Lazio","93","Total","7741"
"12","Lazio","93","Males","2130"
"12","Lazio","93","Females","5611"
"12","Lazio","94","Total","6061"
"12","Lazio","94","Males","1497"
"12","Lazio","94","Females","4564"
"12","Lazio","95","Total","4477"
"12","Lazio","95","Males","1123"
"12","Lazio","95","Females","3354"
"12","Lazio","96","Total","3348"
"12","Lazio","96","Males","764"
"12","Lazio","96","Females","2584"
"12","Lazio","97","Total","2369"
"12","Lazio","97","Males","551"
"12","Lazio","97","Females","1818"
"12","Lazio","98","Total","1081"
"12","Lazio","98","Males","228"
"12","Lazio","98","Females","853"
"12","Lazio","99","Total","589"
"12","Lazio","99","Males","118"
"12","Lazio","99","Females","471"
"12","Lazio","100 and over","Total","1353"
"12","Lazio","100 and over","Males","200"
"12","Lazio","100 and over","Females","1153"
"13","Abruzzo","0","Total","9392"
"13","Abruzzo","0","Males","4840"
"13","Abruzzo","0","Females","4552"
"13","Abruzzo","1","Total","9900"
"13","Abruzzo","1","Males","5097"
"13","Abruzzo","1","Females","4803"
"13","Abruzzo","2","Total","10095"
"13","Abruzzo","2","Males","5198"
"13","Abruzzo","2","Females","4897"
"13","Abruzzo","3","Total","10275"
"13","Abruzzo","3","Males","5279"
"13","Abruzzo","3","Females","4996"
"13","Abruzzo","4","Total","10452"
"13","Abruzzo","4","Males","5389"
"13","Abruzzo","4","Females","5063"
"13","Abruzzo","5","Total","10971"
"13","Abruzzo","5","Males","5623"
"13","Abruzzo","5","Females","5348"
