"Region code","Region","Age","Sex","Population"
"13","Abruzzo","21","Total","12449"
"13","Abruzzo","21","Males","6409"
"13","Abruzzo","21","Females","6040"
"13","Abruzzo","22","Total","12534"
"13","Abruzzo","22","Males","6539"
"13","Abruzzo","22","Females","5995"
"13","Abruzzo","23","Total","12992"
"13","Abruzzo","23","Males","6673"
"13","Abruzzo","23","Females","6319"
"13","Abruzzo","24","Total","13554"
"13","Abruzzo","24","Males","7018"
"13","Abruzzo","24","Females","6536"
"13","Abruzzo","25","Total","14097"
"13","Abruzzo","25","Males","7252"
"13","Abruzzo","25","Females","6845"
"14","Molise","15","Total","2661"
"14","Molise","15","Males","1355"
"14","Molise","15","Females","1306"
"14","Molise","16","Total","2707"
"14","Molise","16","Males","1393"
"14","Molise","16","Females","1314"
"14","Molise","17","Total","2857"
"14","Molise","17","Males","1482"
"14","Molise","17","Females","1375"
"14","Molise","18","Total","2992"
"14","Molise","18","Males","1605"
"14","Molise","18","Females","1387"
"14","Molise","19","Total","3239"
"14","Molise","19","Males","1835"
"14","Molise","19","Females","1404"
"14","Molise","20","Total","3144"
"14","Molise","20","Males","1743"
"14","Molise","20","Females","1401"
"14","Molise","21","Total","3174"
"14","Molise","21","Males","1675"
"14","Molise","21","Females","1499"
"14","Molise","22","Total","3205"
"14","Molise","22","Males","1672"
"14","Molise","22","Females","1533"
"14","Molise","23","Total","3333"
"14","Molise","23","Males","1804"
"14","Molise","23","Females","1529"
"14","Molise","24","Total","3408"
"14","Molise","24","Males","1801"
"14","Molise","24","Females","1607"
"14","Molise","25","Total","3573"
"14","Molise","25","Males","1864"
"14","Molise","25","Females","1709"
"15","Campania","15","Total","63952"
"15","Campania","15","Males","32782"
"15","Campania","15","Females","31170"
"15","Campania","16","Total","65506"
"15","Campania","16","Males","33838"
"15","Campania","16","Females","31668"
"15","Campania","17","Total","66833"
"15","Campania","17","Males","34478"
"15","Campania","17","Females","32355"
"15","Campania","18","Total","67494"
"15","Campania","18","Males","35039"
"15","Campania","18","Females","32455"
"15","Campania","19","Total","68425"
"15","Campania","19","Males","35911"
"15","Campania","19","Females","32514"
"15","Campania","20","Total","68370"
"15","Campania","20","Males","35775"
"15","Campania","20","Females","32595"
"15","Campania","21","Total","69233"
"15","Campania","21","Males","36035"
"15","Campania","21","Females","33198"
"15","Campania","22","Total","69528"
"15","Campania","22","Males","35634"
"15","Campania","22","Females","33894"
"15","Campania","23","Total","70706"
"15","Campania","23","Males","36412"
"15","Campania","23","Females","34294"
"15","Campania","24","Total","72189"
"15","Campania","24","Males","36881"
"15","Campania","24","Females","35308"
"15","Campania","25","Total","75502"
"15","Campania","25","Males","38525"
"15","Campania","25","Females","36977"
"16","Puglia","15","Total","40787"
"16","Puglia","15","Males","20814"
"16","Puglia","15","Females","19973"
"16","Puglia","16","Total","41925"
"16","Puglia","16","Males","21606"
"16","Puglia","16","Females","20319"
"16","Puglia","17","Total","42888"
"16","Puglia","17","Males","21999"
"16","Puglia","17","Females","20889"
"16","Puglia","18","Total","43049"
"16","Puglia","18","Males","22519"
"16","Puglia","18","Females","20530"
"16","Puglia","19","Total","43513"
"16","Puglia","19","Males","22745"
"16","Puglia","19","Females","20768"
"16","Puglia","20","Total","43469"
"16","Puglia","20","Males","22666"
