ITTER107,Region,Age,Males_value,Females_value,Population_value
ITE4,Lazio,6,27368,26041,53409
ITE4,Lazio,7,27467,25937,53404
ITE4,Lazio,8,28122,26532,54654
ITE4,Lazio,9,28365,26478,54843
ITE4,Lazio,10,28196,27070,55266
ITE4,Lazio,11,28707,26794,55501
ITE4,Lazio,12,28258,26749,55007
ITE4,Lazio,13,27439,25828,53267
ITE4,Lazio,14,27658,25971,53629
ITE4,Lazio,15,27242,25862,53104
ITE4,Lazio,16,26916,25214,52130
ITE4,Lazio,17,27055,25381,52436
ITE4,Lazio,18,27767,25627,53394
ITE4,Lazio,19,27711,25223,52934
ITE4,Lazio,20,28596,25563,54159
ITE4,Lazio,21,28442,25591,54033
ITE4,Lazio,22,28734,25787,54521
ITE4,Lazio,23,29160,25976,55136
ITE4,Lazio,24,29084,26641,55725
ITE4,Lazio,25,29318,27491,56809
ITE4,Lazio,26,30686,28747,59433
ITE4,Lazio,27,30243,28739,58982
ITE4,Lazio,28,31274,29729,61003
ITE4,Lazio,29,31202,30086,61288
ITE4,Lazio,30,32137,31335,63472
ITE4,Lazio,31,31694,31497,63191
ITE4,Lazio,32,32064,31593,63657
ITE4,Lazio,33,33443,33255,66698
ITE4,Lazio,34,34690,34249,68939
ITE4,Lazio,35,35582,34947,70529
ITE4,Lazio,36,36625,36746,73371
ITE4,Lazio,37,36735,37522,74257
ITE4,Lazio,38,37685,38220,75905
ITE4,Lazio,39,38711,39582,78293
ITE4,Lazio,40,40796,41885,82681
ITE4,Lazio,41,41679,42660,84339
ITE4,Lazio,42,42996,44816,87812
ITE4,Lazio,43,45122,47093,92215
ITE4,Lazio,44,46748,49349,96097
ITE4,Lazio,45,46808,49133,95941
ITE4,Lazio,46,47124,49905,97029
ITE4,Lazio,47,47060,49995,97055
ITE4,Lazio,48,47206,49736,96942
ITE4,Lazio,49,47517,50763,98280
ITE4,Lazio,50,46888,50275,97163
ITE4,Lazio,51,46703,50512,97215
ITE4,Lazio,52,47532,50115,97647
ITE4,Lazio,53,47323,50121,97444
ITE4,Lazio,54,47830,51139,98969
ITE4,Lazio,55,44646,48072,92718
ITE4,Lazio,56,42599,45951,88550
ITE4,Lazio,57,41342,44827,86169
ITE4,Lazio,58,39367,43043,82410
ITE4,Lazio,59,37969,41811,79780
ITE4,Lazio,60,36198,40092,76290
ITE4,Lazio,61,35510,39364,74874
ITE4,Lazio,62,34706,38291,72997
ITE4,Lazio,63,33907,37688,71595
ITE4,Lazio,64,32987,37139,70126
ITE4,Lazio,65,30961,34942,65903
ITE4,Lazio,66,30099,33969,64068
ITE4,Lazio,67,29466,33699,63165
ITE4,Lazio,68,30130,34402,64532
ITE4,Lazio,69,29956,34281,64237
ITE4,Lazio,70,31118,36267,67385
ITE4,Lazio,71,30760,35579,66339
ITE4,Lazio,72,29246,34888,64134
ITE4,Lazio,73,22442,27274,49716
ITE4,Lazio,74,22319,27108,49427
ITE4,Lazio,75,22705,28563,51268
ITE4,Lazio,76,21759,27465,49224
ITE4,Lazio,77,21546,27485,49031
ITE4,Lazio,78,22875,30112,52987
ITE4,Lazio,79,21601,28638,50239
ITE4,Lazio,80,19964,27215,47179
ITE4,Lazio,81,17705,24779,42484
ITE4,Lazio,82,15680,22735,38415
ITE4,Lazio,83,15027,22168,37195
ITE4,Lazio,84,13157,20733,33890
ITE4,Lazio,85,11565,18654,30219
ITE4,Lazio,86,9871,16814,26685
ITE4,Lazio,87,8930,15616,24546
ITE4,Lazio,88,7854,15031,22885
ITE4,Lazio,89,6144,11944,18088
ITE4,Lazio,90,4783,10297,15080
ITE4,Lazio,91,3717,8813,12530
ITE4,Lazio,92,2926,7341,10267
ITE4,Lazio,93,2122,5707,7829
ITE4,Lazio,94,1639,4565,6204
ITE4,Lazio,95,1137,3628,4765
ITE4,Lazio,96,818,2623,3441
ITE4,Lazio,97,541,1979,2520
ITE4,Lazio,98,387,1387,1774
ITE4,Lazio,99,157,619,776
ITE4,Lazio,100 and over,229,1154,1383
ITE4,Lazio,Total,2787540,2985536,5773076
ITF1,Abruzzo,0,4471,4259,8730
ITF1,Abruzzo,1,4864,4562,9426
ITF1,Abruzzo,2,5103,4803,9906
ITF1,Abruzzo,3,5203,4874,10077
ITF1,Abruzzo,4,5274,4987,10261
ITF1,Abruzzo,5,5383,5055,10438
ITF1,Abruzzo,6,5603,5346,10949
ITF1,Abruzzo,7,5796,5307,11103
ITF1,Abruzzo,8,5898,5614,11512
ITF1,Abruzzo,9,5797,5480,11277
ITF1,Abruzzo,10,6010,5679,11689
ITF1,Abruzzo,11,5845,5615,11460
ITF1,Abruzzo,12,5873,5482,11355
ITF1,Abruzzo,13,5871,5628,11499
ITF1,Abruzzo,14,6008,5533,11541
ITF1,Abruzzo,15,5949,5523,11472
ITF1,Abruzzo,16,5895,5441,11336
ITF1,Abruzzo,17,6029,5689,11718
ITF1,Abruzzo,18,6361,5626,11987
ITF1,Abruzzo,19,6340,5725,12065
ITF1,Abruzzo,20,6489,5910,12399
ITF1,Abruzzo,21,6556,5818,12374
ITF1,Abruzzo,22,6519,6084,12603
ITF1,Abruzzo,23,6620,5963,12583
ITF1,Abruzzo,24,6758,6324,13082
ITF1,Abruzzo,25,7056,6489,13545
ITF1,Abruzzo,26,7271,6804,14075
ITF1,Abruzzo,27,7193,6796,13989
ITF1,Abruzzo,28,7319,6953,14272
ITF1,Abruzzo,29,7432,6896,14328
ITF1,Abruzzo,30,7435,7137,14572
ITF1,Abruzzo,31,7188,7063,14251
ITF1,Abruzzo,32,7457,7191,14648
ITF1,Abruzzo,33,7627,7432,15059
ITF1,Abruzzo,34,7799,7493,15292
ITF1,Abruzzo,35,7772,7508,15280
ITF1,Abruzzo,36,8005,7992,15997
ITF1,Abruzzo,37,8007,7886,15893
ITF1,Abruzzo,38,8330,7976,16306
ITF1,Abruzzo,39,8609,8331,16940
ITF1,Abruzzo,40,8975,8643,17618
ITF1,Abruzzo,41,9000,8728,17728
ITF1,Abruzzo,42,9363,9208,18571
ITF1,Abruzzo,43,9380,9637,19017
ITF1,Abruzzo,44,10009,9840,19849
ITF1,Abruzzo,45,9681,9974,19655
ITF1,Abruzzo,46,9972,10218,20190
ITF1,Abruzzo,47,10071,10530,20601
ITF1,Abruzzo,48,9942,10260,20202
ITF1,Abruzzo,49,10440,10622,21062
ITF1,Abruzzo,50,10326,10558,20884
ITF1,Abruzzo,51,10319,10771,21090
ITF1,Abruzzo,52,10464,10790,21254
ITF1,Abruzzo,53,10478,10812,21290
ITF1,Abruzzo,54,10658,10767,21425
ITF1,Abruzzo,55,9887,10289,20176
ITF1,Abruzzo,56,9468,9917,19385
ITF1,Abruzzo,57,9141,9941,19082
ITF1,Abruzzo,58,9067,9734,18801
ITF1,Abruzzo,59,8907,9590,18497
ITF1,Abruzzo,60,8583,9198,17781
ITF1,Abruzzo,61,8465,9067,17532
ITF1,Abruzzo,62,8467,8797,17264
ITF1,Abruzzo,63,8265,8965,17230
ITF1,Abruzzo,64,8099,8765,16864
ITF1,Abruzzo,65,7579,8211,15790
ITF1,Abruzzo,66,7540,8148,15688
ITF1,Abruzzo,67,7399,8286,15685
ITF1,Abruzzo,68,7768,8379,16147
ITF1,Abruzzo,69,7822,8572,16394
ITF1,Abruzzo,70,7825,8735,16560
ITF1,Abruzzo,71,7454,8116,15570
ITF1,Abruzzo,72,7216,7819,15035
ITF1,Abruzzo,73,5223,6002,11225
ITF1,Abruzzo,74,5684,6341,12025
ITF1,Abruzzo,75,5291,6206,11497
ITF1,Abruzzo,76,5076,5983,11059
ITF1,Abruzzo,77,5050,5974,11024
ITF1,Abruzzo,78,5571,6881,12452
ITF1,Abruzzo,79,5445,6870,12315
ITF1,Abruzzo,80,4883,6163,11046
ITF1,Abruzzo,81,4626,6014,10640
ITF1,Abruzzo,82,4107,5615,9722
ITF1,Abruzzo,83,3902,5569,9471
ITF1,Abruzzo,84,3465,5200,8665
ITF1,Abruzzo,85,3227,5083,8310
ITF1,Abruzzo,86,2737,4361,7098
ITF1,Abruzzo,87,2420,4199,6619
ITF1,Abruzzo,88,2234,4082,6316
ITF1,Abruzzo,89,1699,3285,4984
ITF1,Abruzzo,90,1363,2865,4228
ITF1,Abruzzo,91,1118,2564,3682
ITF1,Abruzzo,92,804,2032,2836
ITF1,Abruzzo,93,636,1622,2258
ITF1,Abruzzo,94,481,1292,1773
ITF1,Abruzzo,95,338,997,1335
ITF1,Abruzzo,96,223,777,1000
ITF1,Abruzzo,97,197,557,754
ITF1,Abruzzo,98,107,383,490
ITF1,Abruzzo,99,44,186,230
ITF1,Abruzzo,100 and over,65,320,385
ITF1,Abruzzo,Total,635061,665584,1300645
ITF2,Molise,0,941,913,1854
ITF2,Molise,1,1098,988,2086
ITF2,Molise,2,1037,1007,2044
ITF2,Molise,3,1103,1026,2129
ITF2,Molise,4,1172,997,2169
ITF2,Molise,5,1130,1076,2206
ITF2,Molise,6,1177,1089,2266
ITF2,Molise,7,1163,1148,2311
ITF2,Molise,8,1275,1158,2433
ITF2,Molise,9,1182,1097,2279
ITF2,Molise,10,1308,1171,2479
ITF2,Molise,11,1269,1213,2482
ITF2,Molise,12,1269,1212,2481
ITF2,Molise,13,1343,1219,2562
ITF2,Molise,14,1372,1202,2574
ITF2,Molise,15,1349,1247,2596
ITF2,Molise,16,1348,1314,2662
ITF2,Molise,17,1402,1313,2715
ITF2,Molise,18,1509,1384,2893
ITF2,Molise,19,1624,1383,3007
ITF2,Molise,20,1827,1418,3245
ITF2,Molise,21,1743,1407,3150
ITF2,Molise,22,1662,1494,3156
ITF2,Molise,23,1686,1532,3218
ITF2,Molise,24,1777,1526,3303
ITF2,Molise,25,1789,1602,3391
ITF2,Molise,26,1850,1695,3545
ITF2,Molise,27,1913,1594,3507
ITF2,Molise,28,1804,1654,3458
ITF2,Molise,29,1809,1637,3446
ITF2,Molise,30,1816,1659,3475
ITF2,Molise,31,1871,1645,3516
ITF2,Molise,32,1807,1588,3395
ITF2,Molise,33,1823,1701,3524
ITF2,Molise,34,1819,1680,3499
ITF2,Molise,35,1847,1675,3522
ITF2,Molise,36,1863,1787,3650
ITF2,Molise,37,1891,1801,3692
ITF2,Molise,38,1846,1787,3633
ITF2,Molise,39,1931,1890,3821
ITF2,Molise,40,1971,1927,3898
ITF2,Molise,41,2003,1971,3974
ITF2,Molise,42,2165,1925,4090
ITF2,Molise,43,2217,2140,4357
ITF2,Molise,44,2274,2232,4506
ITF2,Molise,45,2162,2200,4362
ITF2,Molise,46,2224,2253,4477
ITF2,Molise,47,2226,2221,4447
ITF2,Molise,48,2225,2235,4460
ITF2,Molise,49,2307,2386,4693
ITF2,Molise,50,2345,2385,4730
ITF2,Molise,51,2356,2478,4834
ITF2,Molise,52,2381,2507,4888
ITF2,Molise,53,2424,2468,4892
ITF2,Molise,54,2534,2513,5047
ITF2,Molise,55,2377,2322,4699
ITF2,Molise,56,2261,2335,4596
ITF2,Molise,57,2305,2250,4555
ITF2,Molise,58,2291,2352,4643
ITF2,Molise,59,2174,2281,4455
ITF2,Molise,60,2004,2208,4212
ITF2,Molise,61,2081,2133,4214
ITF2,Molise,62,2116,2100,4216
ITF2,Molise,63,2048,2098,4146
ITF2,Molise,64,2011,2164,4175
ITF2,Molise,65,1863,1944,3807
ITF2,Molise,66,1903,2027,3930
ITF2,Molise,67,1767,1865,3632
ITF2,Molise,68,1935,1994,3929
ITF2,Molise,69,1997,2073,4070
ITF2,Molise,70,1929,2011,3940
ITF2,Molise,71,1804,1947,3751
ITF2,Molise,72,1719,1746,3465
ITF2,Molise,73,1276,1406,2682
ITF2,Molise,74,1227,1395,2622
ITF2,Molise,75,1136,1311,2447
ITF2,Molise,76,1101,1253,2354
ITF2,Molise,77,1149,1425,2574
ITF2,Molise,78,1265,1622,2887
ITF2,Molise,79,1287,1721,3008
ITF2,Molise,80,1132,1428,2560
ITF2,Molise,81,1057,1460,2517
ITF2,Molise,82,986,1491,2477
ITF2,Molise,83,934,1422,2356
ITF2,Molise,84,926,1378,2304
ITF2,Molise,85,805,1312,2117
ITF2,Molise,86,657,1138,1795
ITF2,Molise,87,604,1053,1657
ITF2,Molise,88,546,1100,1646
ITF2,Molise,89,448,859,1307
ITF2,Molise,90,321,744,1065
ITF2,Molise,91,285,691,976
ITF2,Molise,92,208,563,771
ITF2,Molise,93,155,417,572
ITF2,Molise,94,126,351,477
ITF2,Molise,95,93,262,355
ITF2,Molise,96,71,215,286
ITF2,Molise,97,55,157,212
ITF2,Molise,98,31,108,139
ITF2,Molise,99,14,45,59
ITF2,Molise,100 and over,22,82,104
ITF2,Molise,Total,149761,154029,303790
ITF3,Campania,0,24388,22735,47123
ITF3,Campania,1,25272,24094,49366
ITF3,Campania,2,25464,24108,49572
ITF3,Campania,3,25768,24455,50223
ITF3,Campania,4,26382,24585,50967
ITF3,Campania,5,26554,25484,52038
ITF3,Campania,6,28138,26265,54403
ITF3,Campania,7,28665,26879,55544
ITF3,Campania,8,29630,27585,57215
ITF3,Campania,9,30110,28726,58836
ITF3,Campania,10,30417,29115,59532
ITF3,Campania,11,31037,29665,60702
ITF3,Campania,12,31565,29518,61083
ITF3,Campania,13,31719,29962,61681
ITF3,Campania,14,32871,30899,63770
ITF3,Campania,15,32955,31567,64522
ITF3,Campania,16,32839,31177,64016
ITF3,Campania,17,33940,31676,65616
ITF3,Campania,18,34759,32413,67172
ITF3,Campania,19,35328,32463,67791
ITF3,Campania,20,35925,32437,68362
ITF3,Campania,21,35710,32548,68258
ITF3,Campania,22,35833,33120,68953
ITF3,Campania,23,35363,33727,69090
ITF3,Campania,24,35999,34007,70006
ITF3,Campania,25,36380,34910,71290
ITF3,Campania,26,37895,36445,74340
ITF3,Campania,27,37141,36201,73342
ITF3,Campania,28,36909,35865,72774
ITF3,Campania,29,36373,35801,72174
ITF3,Campania,30,36598,36252,72850
ITF3,Campania,31,35710,34640,70350
ITF3,Campania,32,35154,34555,69709
ITF3,Campania,33,36182,35005,71187
ITF3,Campania,34,36012,36032,72044
ITF3,Campania,35,36275,36251,72526
ITF3,Campania,36,37437,36845,74282
ITF3,Campania,37,36507,36865,73372
ITF3,Campania,38,37168,37018,74186
ITF3,Campania,39,37711,38136,75847
ITF3,Campania,40,38643,39297,77940
ITF3,Campania,41,39419,40103,79522
ITF3,Campania,42,40810,41669,82479
ITF3,Campania,43,42316,42887,85203
ITF3,Campania,44,43342,44948,88290
ITF3,Campania,45,42420,44466,86886
ITF3,Campania,46,42651,44763,87414
ITF3,Campania,47,42597,45300,87897
ITF3,Campania,48,41895,44630,86525
ITF3,Campania,49,43235,45578,88813
ITF3,Campania,50,43035,45766,88801
ITF3,Campania,51,43385,46398,89783
ITF3,Campania,52,43781,46597,90378
ITF3,Campania,53,43785,46432,90217
ITF3,Campania,54,44587,47499,92086
ITF3,Campania,55,41505,44828,86333
ITF3,Campania,56,40346,44006,84352
ITF3,Campania,57,39455,42970,82425
ITF3,Campania,58,37678,41230,78908
ITF3,Campania,59,37281,40314,77595
ITF3,Campania,60,35224,38355,73579
ITF3,Campania,61,34777,37735,72512
ITF3,Campania,62,32913,36174,69087
ITF3,Campania,63,33628,36141,69769
ITF3,Campania,64,32757,35983,68740
ITF3,Campania,65,30199,32713,62912
ITF3,Campania,66,29155,31641,60796
ITF3,Campania,67,29124,31477,60601
ITF3,Campania,68,29356,32079,61435
ITF3,Campania,69,28946,32148,61094
ITF3,Campania,70,29416,32696,62112
ITF3,Campania,71,27983,31494,59477
ITF3,Campania,72,27907,31590,59497
ITF3,Campania,73,22479,25659,48138
ITF3,Campania,74,18754,22011,40765
ITF3,Campania,75,19508,23998,43506
ITF3,Campania,76,18344,22728,41072
ITF3,Campania,77,16879,21908,38787
ITF3,Campania,78,18124,23685,41809
ITF3,Campania,79,17062,22990,40052
ITF3,Campania,80,15091,21029,36120
ITF3,Campania,81,13756,19579,33335
ITF3,Campania,82,11830,17991,29821
ITF3,Campania,83,11441,17520,28961
ITF3,Campania,84,9843,15926,25769
ITF3,Campania,85,9086,15086,24172
ITF3,Campania,86,7832,13576,21408
ITF3,Campania,87,6661,12246,18907
ITF3,Campania,88,5763,11499,17262
ITF3,Campania,89,4468,9215,13683
ITF3,Campania,90,3492,7898,11390
ITF3,Campania,91,2714,6503,9217
ITF3,Campania,92,2068,5114,7182
ITF3,Campania,93,1463,4196,5659
ITF3,Campania,94,1063,3135,4198
ITF3,Campania,95,757,2369,3126
ITF3,Campania,96,540,1719,2259
ITF3,Campania,97,359,1289,1648
ITF3,Campania,98,256,857,1113
ITF3,Campania,99,103,373,476
ITF3,Campania,100 and over,188,696,884
ITF3,Campania,Total,2799558,2940733,5740291
ITF4,Puglia,0,14683,13600,28283
ITF4,Puglia,1,15103,14520,29623
ITF4,Puglia,2,15732,14836,30568
ITF4,Puglia,3,15831,15143,30974
ITF4,Puglia,4,16717,15601,32318
ITF4,Puglia,5,17002,16058,33060
ITF4,Puglia,6,17690,16575,34265
ITF4,Puglia,7,18198,17177,35375
ITF4,Puglia,8,18747,17767,36514
ITF4,Puglia,9,19058,17916,36974
ITF4,Puglia,10,19302,18168,37470
ITF4,Puglia,11,19564,18350,37914
ITF4,Puglia,12,19516,18628,38144
ITF4,Puglia,13,20069,18781,38850
ITF4,Puglia,14,20467,19761,40228
ITF4,Puglia,15,20737,19853,40590
ITF4,Puglia,16,20811,19957,40768
ITF4,Puglia,17,21634,20296,41930
ITF4,Puglia,18,22221,20896,43117
ITF4,Puglia,19,22713,20546,43259
ITF4,Puglia,20,22780,20659,43439
ITF4,Puglia,21,22657,20721,43378
ITF4,Puglia,22,22643,20975,43618
ITF4,Puglia,23,22643,20961,43604
ITF4,Puglia,24,22789,21229,44018
ITF4,Puglia,25,23380,21902,45282
ITF4,Puglia,26,24301,22894,47195
ITF4,Puglia,27,23759,22415,46174
ITF4,Puglia,28,23625,22258,45883
ITF4,Puglia,29,22810,22475,45285
ITF4,Puglia,30,23606,22729,46335
ITF4,Puglia,31,22924,22319,45243
ITF4,Puglia,32,22786,21964,44750
ITF4,Puglia,33,22390,22293,44683
ITF4,Puglia,34,22982,23231,46213
ITF4,Puglia,35,23302,23165,46467
ITF4,Puglia,36,23756,24201,47957
ITF4,Puglia,37,23947,24666,48613
ITF4,Puglia,38,24943,25124,50067
ITF4,Puglia,39,26236,26419,52655
ITF4,Puglia,40,27143,27274,54417
ITF4,Puglia,41,28285,28401,56686
ITF4,Puglia,42,29133,29656,58789
ITF4,Puglia,43,30009,30350,60359
ITF4,Puglia,44,30381,31582,61963
ITF4,Puglia,45,29473,30498,59971
ITF4,Puglia,46,29149,29966,59115
ITF4,Puglia,47,29813,30716,60529
ITF4,Puglia,48,29593,30554,60147
ITF4,Puglia,49,29928,31789,61717
ITF4,Puglia,50,30032,31848,61880
ITF4,Puglia,51,30568,32079,62647
ITF4,Puglia,52,30761,32459,63220
ITF4,Puglia,53,30528,32615,63143
ITF4,Puglia,54,31041,32948,63989
ITF4,Puglia,55,28620,30838,59458
ITF4,Puglia,56,27905,30003,57908
ITF4,Puglia,57,27581,29720,57301
ITF4,Puglia,58,26888,28846,55734
ITF4,Puglia,59,26001,28356,54357
ITF4,Puglia,60,24303,27161,51464
ITF4,Puglia,61,24852,27286,52138
ITF4,Puglia,62,24089,26578,50667
ITF4,Puglia,63,23827,26312,50139
ITF4,Puglia,64,23280,25413,48693
ITF4,Puglia,65,22356,24627,46983
ITF4,Puglia,66,21409,23612,45021
ITF4,Puglia,67,22107,24312,46419
ITF4,Puglia,68,22724,25027,47751
ITF4,Puglia,69,22592,24878,47470
ITF4,Puglia,70,23569,26467,50036
ITF4,Puglia,71,22028,24739,46767
ITF4,Puglia,72,21255,24539,45794
ITF4,Puglia,73,18010,20416,38426
ITF4,Puglia,74,15838,18623,34461
ITF4,Puglia,75,15599,18459,34058
ITF4,Puglia,76,15633,18789,34422
ITF4,Puglia,77,14547,17656,32203
ITF4,Puglia,78,15449,19020,34469
ITF4,Puglia,79,14615,18824,33439
ITF4,Puglia,80,13287,17600,30887
ITF4,Puglia,81,12041,16518,28559
ITF4,Puglia,82,10647,14996,25643
ITF4,Puglia,83,10131,14590,24721
ITF4,Puglia,84,9125,13860,22985
ITF4,Puglia,85,8018,12536,20554
ITF4,Puglia,86,6997,11443,18440
ITF4,Puglia,87,6214,10486,16700
ITF4,Puglia,88,5557,9877,15434
ITF4,Puglia,89,4198,7987,12185
ITF4,Puglia,90,3407,6962,10369
ITF4,Puglia,91,2793,5997,8790
ITF4,Puglia,92,2018,4673,6691
ITF4,Puglia,93,1514,3673,5187
ITF4,Puglia,94,1117,2759,3876
ITF4,Puglia,95,815,2272,3087
ITF4,Puglia,96,592,1616,2208
ITF4,Puglia,97,374,1153,1527
ITF4,Puglia,98,242,835,1077
ITF4,Puglia,99,110,406,516
ITF4,Puglia,100 and over,179,680,859
ITF4,Puglia,Total,1934344,2041184,3975528
ITF5,Basilicata,0,1839,1817,3656
ITF5,Basilicata,1,2043,1844,3887
ITF5,Basilicata,2,2038,1941,3979
ITF5,Basilicata,3,2058,1956,4014
ITF5,Basilicata,4,2025,2010,4035
ITF5,Basilicata,5,2090,1937,4027
ITF5,Basilicata,6,2309,2105,4414
ITF5,Basilicata,7,2255,2127,4382
ITF5,Basilicata,8,2304,2205,4509
ITF5,Basilicata,9,2443,2262,4705
ITF5,Basilicata,10,2527,2322,4849
ITF5,Basilicata,11,2502,2301,4803
ITF5,Basilicata,12,2590,2376,4966
ITF5,Basilicata,13,2536,2382,4918
ITF5,Basilicata,14,2612,2623,5235
ITF5,Basilicata,15,2776,2517,5293
ITF5,Basilicata,16,2812,2633,5445
ITF5,Basilicata,17,2897,2598,5495
ITF5,Basilicata,18,3084,2684,5768
ITF5,Basilicata,19,3066,2759,5825
ITF5,Basilicata,20,3153,2672,5825
ITF5,Basilicata,21,3105,2749,5854
ITF5,Basilicata,22,3119,2775,5894
ITF5,Basilicata,23,3142,2848,5990
ITF5,Basilicata,24,3180,2961,6141
ITF5,Basilicata,25,3315,2995,6310
ITF5,Basilicata,26,3517,3258,6775
ITF5,Basilicata,27,3384,3229,6613
ITF5,Basilicata,28,3597,3284,6881
ITF5,Basilicata,29,3475,3191,6666
ITF5,Basilicata,30,3410,3222,6632
ITF5,Basilicata,31,3431,3119,6550
ITF5,Basilicata,32,3351,3079,6430
ITF5,Basilicata,33,3470,3154,6624
ITF5,Basilicata,34,3487,3254,6741
ITF5,Basilicata,35,3365,3265,6630
ITF5,Basilicata,36,3371,3342,6713
ITF5,Basilicata,37,3405,3265,6670
ITF5,Basilicata,38,3416,3247,6663
ITF5,Basilicata,39,3500,3334,6834
ITF5,Basilicata,40,3750,3496,7246
ITF5,Basilicata,41,3662,3740,7402
ITF5,Basilicata,42,4031,3874,7905
ITF5,Basilicata,43,3970,4060,8030
ITF5,Basilicata,44,4177,4048,8225
ITF5,Basilicata,45,4070,4011,8081
ITF5,Basilicata,46,4059,4215,8274
ITF5,Basilicata,47,4130,4232,8362
ITF5,Basilicata,48,4144,4343,8487
ITF5,Basilicata,49,4392,4333,8725
ITF5,Basilicata,50,4329,4447,8776
ITF5,Basilicata,51,4464,4611,9075
ITF5,Basilicata,52,4251,4537,8788
ITF5,Basilicata,53,4400,4537,8937
ITF5,Basilicata,54,4540,4706,9246
ITF5,Basilicata,55,4333,4414,8747
ITF5,Basilicata,56,4399,4447,8846
ITF5,Basilicata,57,4179,4410,8589
ITF5,Basilicata,58,4072,4362,8434
ITF5,Basilicata,59,3951,4152,8103
ITF5,Basilicata,60,3849,3974,7823
ITF5,Basilicata,61,3598,4046,7644
ITF5,Basilicata,62,3775,4004,7779
ITF5,Basilicata,63,3704,3736,7440
ITF5,Basilicata,64,3602,3853,7455
ITF5,Basilicata,65,3390,3491,6881
ITF5,Basilicata,66,3260,3507,6767
ITF5,Basilicata,67,3179,3442,6621
ITF5,Basilicata,68,3373,3483,6856
ITF5,Basilicata,69,3399,3511,6910
ITF5,Basilicata,70,3367,3704,7071
ITF5,Basilicata,71,3000,3377,6377
ITF5,Basilicata,72,2733,3057,5790
ITF5,Basilicata,73,2047,2461,4508
ITF5,Basilicata,74,2064,2329,4393
ITF5,Basilicata,75,2023,2307,4330
ITF5,Basilicata,76,1928,2380,4308
ITF5,Basilicata,77,1880,2372,4252
ITF5,Basilicata,78,2258,2706,4964
ITF5,Basilicata,79,2241,2848,5089
ITF5,Basilicata,80,2021,2705,4726
ITF5,Basilicata,81,1957,2705,4662
ITF5,Basilicata,82,1798,2481,4279
ITF5,Basilicata,83,1620,2433,4053
ITF5,Basilicata,84,1564,2380,3944
ITF5,Basilicata,85,1401,2199,3600
ITF5,Basilicata,86,1194,1885,3079
ITF5,Basilicata,87,1050,1718,2768
ITF5,Basilicata,88,954,1683,2637
ITF5,Basilicata,89,773,1375,2148
ITF5,Basilicata,90,618,1114,1732
ITF5,Basilicata,91,507,964,1471
ITF5,Basilicata,92,355,820,1175
ITF5,Basilicata,93,256,612,868
ITF5,Basilicata,94,212,443,655
ITF5,Basilicata,95,175,370,545
ITF5,Basilicata,96,114,287,401
ITF5,Basilicata,97,73,227,300
ITF5,Basilicata,98,46,119,165
ITF5,Basilicata,99,16,64,80
ITF5,Basilicata,100 and over,21,101,122
ITF5,Basilicata,Total,274697,283890,558587
ITF6,Calabria,0,7599,7190,14789
ITF6,Calabria,1,7899,7516,15415
ITF6,Calabria,2,8086,7614,15700
ITF6,Calabria,3,8190,7756,15946
ITF6,Calabria,4,8305,7752,16057
ITF6,Calabria,5,8235,7916,16151
ITF6,Calabria,6,8577,7968,16545
ITF6,Calabria,7,8661,8117,16778
ITF6,Calabria,8,8822,8487,17309
ITF6,Calabria,9,9105,8465,17570
ITF6,Calabria,10,8952,8758,17710
ITF6,Calabria,11,9181,8601,17782
ITF6,Calabria,12,9484,8807,18291
ITF6,Calabria,13,9340,8764,18104
ITF6,Calabria,14,9650,8995,18645
ITF6,Calabria,15,9679,9064,18743
ITF6,Calabria,16,9651,8921,18572
ITF6,Calabria,17,9941,9400,19341
ITF6,Calabria,18,10621,9598,20219
ITF6,Calabria,19,10782,9538,20320
ITF6,Calabria,20,10838,9846,20684
ITF6,Calabria,21,10636,9690,20326
ITF6,Calabria,22,11016,9921,20937
ITF6,Calabria,23,11012,10295,21307
ITF6,Calabria,24,11427,10437,21864
ITF6,Calabria,25,11766,11015,22781
ITF6,Calabria,26,11988,11516,23504
ITF6,Calabria,27,11950,11316,23266
ITF6,Calabria,28,12346,11544,23890
ITF6,Calabria,29,12453,11694,24147
ITF6,Calabria,30,12624,12000,24624
ITF6,Calabria,31,12251,11903,24154
ITF6,Calabria,32,12128,11648,23776
ITF6,Calabria,33,12088,11675,23763
ITF6,Calabria,34,12437,11632,24069
ITF6,Calabria,35,12190,11734,23924
ITF6,Calabria,36,12263,12097,24360
ITF6,Calabria,37,12257,12002,24259
ITF6,Calabria,38,12433,12131,24564
ITF6,Calabria,39,12514,12486,25000
ITF6,Calabria,40,12779,12553,25332
ITF6,Calabria,41,12782,13144,25926
ITF6,Calabria,42,13516,13655,27171
ITF6,Calabria,43,13457,13588,27045
ITF6,Calabria,44,13462,13898,27360
ITF6,Calabria,45,13460,13814,27274
ITF6,Calabria,46,13371,14115,27486
ITF6,Calabria,47,13520,14381,27901
ITF6,Calabria,48,13415,14230,27645
ITF6,Calabria,49,13957,15164,29121
ITF6,Calabria,50,13942,14815,28757
ITF6,Calabria,51,14058,15012,29070
ITF6,Calabria,52,13998,15126,29124
ITF6,Calabria,53,13976,14941,28917
ITF6,Calabria,54,14590,15584,30174
ITF6,Calabria,55,13794,14705,28499
ITF6,Calabria,56,13657,14729,28386
ITF6,Calabria,57,13557,14527,28084
