Region code,Region,Age,Sex,Population
ITC2,Valle D'Aosta/Vallée D'Aoste,48,Males,1081
ITC2,Valle D'Aosta/Vallée D'Aoste,48,Females,1138
ITC2,Valle D'Aosta/Vallée D'Aoste,49,Total,2128
ITC2,Valle D'Aosta/Vallée D'Aoste,49,Males,1046
ITC2,Valle D'Aosta/Vallée D'Aoste,49,Females,1082
ITC2,Valle D'Aosta/Vallée D'Aoste,50,Total,2187
ITC2,Valle D'Aosta/Vallée D'Aoste,50,Males,1077
ITC2,Valle D'Aosta/Vallée D'Aoste,50,Females,1110
ITC2,Valle D'Aosta/Vallée D'Aoste,51,Total,2223
ITC2,Valle D'Aosta/Vallée D'Aoste,51,Males,1113
ITC2,Valle D'Aosta/Vallée D'Aoste,51,Females,1110
ITC2,Valle D'Aosta/Vallée D'Aoste,52,Total,2158
ITC2,Valle D'Aosta/Vallée D'Aoste,52,Males,1085
ITC2,Valle D'Aosta/Vallée D'Aoste,52,Females,1073
ITC2,Valle D'Aosta/Vallée D'Aoste,53,Total,2297
ITC2,Valle D'Aosta/Vallée D'Aoste,53,Males,1170
ITC2,Valle D'Aosta/Vallée D'Aoste,53,Females,1127
ITC2,Valle D'Aosta/Vallée D'Aoste,54,Total,2103
ITC2,Valle D'Aosta/Vallée D'Aoste,54,Males,1067
ITC2,Valle D'Aosta/Vallée D'Aoste,54,Females,1036
ITC2,Valle D'Aosta/Vallée D'Aoste,55,Total,1929
ITC2,Valle D'Aosta/Vallée D'Aoste,55,Males,942
ITC2,Valle D'Aosta/Vallée D'Aoste,55,Females,987
ITC2,Valle D'Aosta/Vallée D'Aoste,56,Total,1940
ITC2,Valle D'Aosta/Vallée D'Aoste,56,Males,998
ITC2,Valle D'Aosta/Vallée D'Aoste,56,Females,942
ITC2,Valle D'Aosta/Vallée D'Aoste,57,Total,1780
ITC2,Valle D'Aosta/Vallée D'Aoste,57,Males,868
ITC2,Valle D'Aosta/Vallée D'Aoste,57,Females,912
ITC2,Valle D'Aosta/Vallée D'Aoste,58,Total,1868
ITC2,Valle D'Aosta/Vallée D'Aoste,58,Males,914
ITC2,Valle D'Aosta/Vallée D'Aoste,58,Females,954
ITC2,Valle D'Aosta/Vallée D'Aoste,59,Total,1679
ITC2,Valle D'Aosta/Vallée D'Aoste,59,Males,826
ITC2,Valle D'Aosta/Vallée D'Aoste,59,Females,853
ITC2,Valle D'Aosta/Vallée D'Aoste,60,Total,1681
ITC2,Valle D'Aosta/Vallée D'Aoste,60,Males,829
ITC2,Valle D'Aosta/Vallée D'Aoste,60,Females,852
ITC2,Valle D'Aosta/Vallée D'Aoste,61,Total,1632
ITC2,Valle D'Aosta/Vallée D'Aoste,61,Males,819
ITC2,Valle D'Aosta/Vallée D'Aoste,61,Females,813
ITC2,Valle D'Aosta/Vallée D'Aoste,62,Total,1650
ITC2,Valle D'Aosta/Vallée D'Aoste,62,Males,768
ITC2,Valle D'Aosta/Vallée D'Aoste,62,Females,882
ITC2,Valle D'Aosta/Vallée D'Aoste,63,Total,1619
ITC2,Valle D'Aosta/Vallée D'Aoste,63,Males,783
ITC2,Valle D'Aosta/Vallée D'Aoste,63,Females,836
ITC2,Valle D'Aosta/Vallée D'Aoste,64,Total,1589
ITC2,Valle D'Aosta/Vallée D'Aoste,64,Males,809
ITC2,Valle D'Aosta/Vallée D'Aoste,64,Females,780
ITC2,Valle D'Aosta/Vallée D'Aoste,65,Total,1508
ITC2,Valle D'Aosta/Vallée D'Aoste,65,Males,762
ITC2,Valle D'Aosta/Vallée D'Aoste,65,Females,746
ITC2,Valle D'Aosta/Vallée D'Aoste,66,Total,1534
ITC2,Valle D'Aosta/Vallée D'Aoste,66,Males,754
ITC2,Valle D'Aosta/Vallée D'Aoste,66,Females,780
ITC2,Valle D'Aosta/Vallée D'Aoste,67,Total,1539
ITC2,Valle D'Aosta/Vallée D'Aoste,67,Males,759
ITC2,Valle D'Aosta/Vallée D'Aoste,67,Females,780
ITC2,Valle D'Aosta/Vallée D'Aoste,68,Total,1595
ITC2,Valle D'Aosta/Vallée D'Aoste,68,Males,760
ITC2,Valle D'Aosta/Vallée D'Aoste,68,Females,835
ITC2,Valle D'Aosta/Vallée D'Aoste,69,Total,1612
ITC2,Valle D'Aosta/Vallée D'Aoste,69,Males,765
ITC2,Valle D'Aosta/Vallée D'Aoste,69,Females,847
ITC2,Valle D'Aosta/Vallée D'Aoste,70,Total,1538
ITC2,Valle D'Aosta/Vallée D'Aoste,70,Males,790
ITC2,Valle D'Aosta/Vallée D'Aoste,70,Females,748
ITC2,Valle D'Aosta/Vallée D'Aoste,71,Total,1475
ITC2,Valle D'Aosta/Vallée D'Aoste,71,Males,713
ITC2,Valle D'Aosta/Vallée D'Aoste,71,Females,762
ITC2,Valle D'Aosta/Vallée D'Aoste,72,Total,1116
ITC2,Valle D'Aosta/Vallée D'Aoste,72,Males,511
ITC2,Valle D'Aosta/Vallée D'Aoste,72,Females,605
ITC2,Valle D'Aosta/Vallée D'Aoste,73,Total,1201
ITC2,Valle D'Aosta/Vallée D'Aoste,73,Males,601
ITC2,Valle D'Aosta/Vallée D'Aoste,73,Females,600
ITC2,Valle D'Aosta/Vallée D'Aoste,74,Total,1256
ITC2,Valle D'Aosta/Vallée D'Aoste,74,Males,619
ITC2,Valle D'Aosta/Vallée D'Aoste,74,Females,637
ITC2,Valle D'Aosta/Vallée D'Aoste,75,Total,1266
ITC2,Valle D'Aosta/Vallée D'Aoste,75,Males,607
ITC2,Valle D'Aosta/Vallée D'Aoste,75,Females,659
ITC2,Valle D'Aosta/Vallée D'Aoste,76,Total,1259
ITC2,Valle D'Aosta/Vallée D'Aoste,76,Males,572
ITC2,Valle D'Aosta/Vallée D'Aoste,76,Females,687
ITC2,Valle D'Aosta/Vallée D'Aoste,77,Total,1292
ITC2,Valle D'Aosta/Vallée D'Aoste,77,Males,577
ITC2,Valle D'Aosta/Vallée D'Aoste,77,Females,715
ITC2,Valle D'Aosta/Vallée D'Aoste,78,Total,1221
ITC2,Valle D'Aosta/Vallée D'Aoste,78,Males,551
ITC2,Valle D'Aosta/Vallée D'Aoste,78,Females,670
ITC2,Valle D'Aosta/Vallée D'Aoste,79,Total,1220
ITC2,Valle D'Aosta/Vallée D'Aoste,79,Males,534
ITC2,Valle D'Aosta/Vallée D'Aoste,79,Females,686
ITC2,Valle D'Aosta/Vallée D'Aoste,80,Total,1033
ITC2,Valle D'Aosta/Vallée D'Aoste,80,Males,428
